"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2022-01-01 ~ 2022-01-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"8692","충청남도 천안시 서북구 두정동","2078","2078","0000","두정역효성해링턴플레이스","71.6600","202201","19","50,000","-","25","-","-","2020","봉정로 324","-","중개거래","충남 천안서북구","-"
"8693","부산광역시 연제구 연산동","408-24","0408","0024","명품블루파크","47.1732","202201","19","20,000","-","8","-","-","2018","과정로251번길 45","-","중개거래","부산 연제구","-"
"8694","부산광역시 연제구 연산동","243-18","0243","0018","연산엘지","84.9900","202201","19","42,500","-","14","-","-","1999","고분로 200","-","중개거래","부산 연제구","-"
"8695","충청남도 천안시 서북구 두정동","527","0527","0000","주공그린(8단지)","59.9700","202201","19","16,000","-","4","-","-","1996","두정중5길 33","-","중개거래","충남 천안서북구","-"
"8696","대전광역시 유성구 봉명동","1037","1037","0000","도안신도시7단지예미지백조의호수","84.9134","202201","19","73,000","-","6","-","-","2014","봉명로 94","-","직거래","-","-"
"8697","대전광역시 유성구 봉명동","612-2","0612","0002","드리미아","19.1930","202201","19","5,500","-","11","-","-","2012","문화원로 80","-","중개거래","대전 유성구","-"
"8698","대전광역시 유성구 봉명동","605-2","0605","0002","스카이뷰","24.6240","202201","19","7,000","-","7","-","-","2013","대학로 55-35","-","직거래","-","-"
"8699","경기도 시흥시 월곶동","992-5","0992","0005","알파시티","16.8000","202201","19","4,200","-","5","-","-","2013","월곶중앙로30번길 31","-","중개거래","경기 시흥시","-"
"8700","인천광역시 중구 신흥동3가","7-9","0007","0009","한별프라이빌","84.8018","202201","19","25,000","-","5","-","-","2004","인중로63번길 28","-","중개거래","인천 중구","-"
"8701","부산광역시 연제구 연산동","584-1","0584","0001","한성기린","119.0600","202201","19","47,500","-","8","-","-","1993","세병로 16","-","중개거래","부산 연제구","-"
"8702","인천광역시 중구 신흥동2가","50-10","0050","0010","누리타워","95.7900","202201","19","28,500","-","9","-","-","1994","인중로 96","-","중개거래","인천 중구","-"
"8703","서울특별시 동대문구 답십리동","10","0010","0000","동아","84.7200","202201","19","89,000","-","20","-","-","2001","한천로11길 10-1","-","중개거래","서울 성북구","-"
"8704","부산광역시 연제구 연산동","1873-70","1873","0070","국제","61.5000","202201","19","21,000","-","4","-","-","1984","연수로 184","-","중개거래","부산 연제구","-"
"8705","경기도 성남시 중원구 성남동","2508","2508","0000","보미리전빌3","34.1000","202201","19","15,000","-","12","-","-","2003","광명로 114","-","중개거래","경기 성남중원구","-"
"8706","대구광역시 달성군 구지면 응암리","1252","1252","0000","대구국가산단ZOOM파크","60.9157","202201","19","20,500","-","5","-","-","2020","국가산단대로64길 63","-","중개거래","대구 달성군","-"
"8707","충청남도 천안시 서북구 쌍용동","379-33","0379","0033","이화","54.7300","202201","19","11,000","-","1","-","-","1985","다가말2길 14","-","중개거래","충남 천안서북구","-"
"8708","서울특별시 광진구 광장동","577","0577","0000","현대파크빌","84.8100","202201","19","171,000","-","20","-","-","2000","아차산로 549","-","중개거래","서울 광진구","-"
"8709","경기도 오산시 궐동","28-3","0028","0003","대우3","59.7600","202201","19","25,200","-","9","-","-","1997","오산로360번길 9","-","중개거래","경기 오산시","-"
"8710","충청남도 천안시 서북구 쌍용동","566","0566","0000","세경개나리","52.5900","202201","19","12,000","-","8","-","-","1994","쌍용18길 61","-","중개거래","충남 천안서북구","-"
"8711","충청남도 천안시 서북구 쌍용동","1914","1914","0000","주공9","39.6900","202201","19","11,100","-","9","-","-","1998","봉서산샛길 65","-","중개거래","충남 천안서북구","-"
"8712","경기도 오산시 원동","30","0030","0000","대원레스피아","59.8670","202201","19","28,000","-","14","-","-","2000","부원로 67-6","-","중개거래","경기 오산시","-"
"8713","대구광역시 달성군 현풍읍 중리","486","0486","0000","대구테크노폴리스서한이다음","77.1897","202201","19","25,000","-","10","-","-","2014","테크노상업로 33","-","중개거래","대구 달성군","-"
"8714","대전광역시 대덕구 비래동","136-1","0136","0001","금성백조2","80.4000","202201","19","23,000","-","8","-","-","1991","비래동로 44","-","중개거래","대전 대덕구","-"
"8715","충청북도 청주시 흥덕구 운천동","577","0577","0000","삼일무지개","84.8900","202201","19","17,200","-","12","-","-","1994","사운로 278","-","중개거래","충북 청주흥덕구","-"
"8716","대전광역시 대덕구 석봉동","178-2","0178","0002","유락A동","59.9700","202201","19","10,500","-","7","-","-","1992","석봉로44번길 13","-","중개거래","대전 대덕구","-"
"8717","대전광역시 대덕구 석봉동","313-1","0313","0001","한밭","84.9000","202201","19","18,000","-","6","-","-","1995","석봉로58번안길 82","-","중개거래","대전 대덕구","-"
"8718","대전광역시 대덕구 석봉동","313-1","0313","0001","한밭","59.9400","202201","19","13,500","-","8","-","-","1995","석봉로58번안길 82","-","중개거래","대전 대덕구","-"
"8719","대전광역시 대덕구 석봉동","177-2","0177","0002","서우","72.0700","202201","19","12,450","-","15","-","-","1991","석봉로30번안길 57","-","중개거래","대전 대덕구","-"
"8720","대전광역시 대덕구 신일동","1682-4","1682","0004","한라","49.8600","202201","19","9,800","-","3","-","-","1996","대덕대로1448번길 80","-","중개거래","대전 대덕구","-"
"8721","경기도 여주시 오학동","408","0408","0000","여주오드카운티","74.8092","202201","19","24,500","-","2","-","-","2014","도예로 83-36","-","중개거래","경기 여주시","-"
"8722","충청남도 천안시 서북구 쌍용동","565","0565","0000","한라동백","59.7600","202201","19","17,200","-","10","-","-","1995","쌍용17길 13","-","중개거래","충남 천안서북구","-"
"8723","경기도 남양주시 오남읍 오남리","683-11","0683","0011","진주(4차)","39.9600","202201","19","16,000","-","5","-","-","1990","진건오남로 631","-","중개거래","경기 남양주시","-"
"8724","울산광역시 중구 우정동","385","0385","0000","선경1차","59.3350","202201","19","21,300","-","3","-","-","1994","우정3길 9","-","중개거래","울산 중구","-"
"8725","충청남도 아산시 방축동","707","0707","0000","아산삼환나우빌","123.2769","202201","19","28,500","-","12","-","-","2006","번영로 15","-","중개거래","충남 아산시","-"
"8726","경기도 남양주시 오남읍 오남리","166","0166","0000","성도","59.7000","202201","19","19,000","-","13","-","-","1993","진건오남로 717-1","-","중개거래","경기 남양주시","-"
"8727","경기도 남양주시 오남읍 오남리","683-30","0683","0030","진주(8차)","39.5400","202201","19","13,000","-","4","-","-","1990","진건오남로 631","-","중개거래","경기 남양주시","-"
"8728","경기도 남양주시 오남읍 오남리","425","0425","0000","신일해피트리(1차)","84.8410","202201","19","32,000","-","5","-","-","2004","진건오남로 516-53","-","중개거래","경기 양주시","-"
"8729","경기도 남양주시 오남읍 오남리","426","0426","0000","신일해피트리(2차)","84.8410","202201","19","25,000","-","6","-","-","2004","진건오남로 516-74","-","중개거래","서울 강동구","-"
"8730","경기도 남양주시 진건읍 용정리","750-1","0750","0001","한신그린1차","84.9600","202201","19","37,000","-","11","-","-","1991","진건오남로 100","-","중개거래","경기 남양주시","-"
"8731","울산광역시 중구 성안동","856-1","0856","0001","아드리아4차","84.9875","202201","19","23,500","-","5","-","-","2008","백양로 2","-","직거래","-","-"
"8732","경기도 여주시 가남읍 신해리","632","0632","0000","현진에버빌-1","39.5900","202201","19","9,000","-","16","-","-","2000","경충대로 1472-19","-","중개거래","경기 여주시","-"
"8733","경기도 남양주시 화도읍 묵현리","625","0625","0000","마석역신도브래뉴2차","125.3440","202201","19","71,000","-","16","-","-","2010","비룡로141번길 21","-","중개거래","경기 남양주시","-"
"8734","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","84.9800","202201","19","113,000","-","3","-","-","2006","개봉로2길 133-15","-","중개거래","서울 구로구","-"
"8735","충청남도 천안시 서북구 성환읍 매주리","182-10","0182","0010","천안성환e-편한세상","84.9544","202201","19","27,000","-","8","-","-","2009","성환1로 54-45","-","직거래","-","-"
"8736","충청남도 천안시 서북구 성환읍 매주리","183","0183","0000","성환부영","49.9200","202201","19","7,250","-","1","-","-","1998","천안대로 1843","-","중개거래","충남 천안시 서북구","-"
"8737","울산광역시 남구 무거동","488-13","0488","0013","옥현으뜸마을주공3","59.7800","202201","19","34,700","-","16","-","-","2001","옥현로 34","-","중개거래","울산 남구","-"
"8738","서울특별시 구로구 구로동","1265","1265","0000","구로두산","44.6400","202201","19","61,000","-","18","-","-","1998","도림로 59","-","중개거래","서울 구로구","-"
"8739","울산광역시 남구 무거동","1520-13","1520","0013","신세대2","59.6700","202201","19","15,000","-","6","-","-","1996","대학로147번길 56","-","중개거래","울산 남구","-"
"8740","경기도 연천군 연천읍 옥산리","459-1","0459","0001","조흥","59.8500","202201","19","10,000","-","5","-","-","1996","차옥로 81","-","중개거래","경기 연천군","-"
"8741","울산광역시 남구 무거동","1520-13","1520","0013","신세대2","84.5000","202201","19","20,200","-","11","-","-","1996","대학로147번길 56","-","중개거래","울산 남구","-"
"8742","울산광역시 남구 무거동","1551","1551","0000","무거청구맨션","59.8950","202201","19","17,500","-","10","-","-","1997","신복로72번길 28-23","-","중개거래","울산 남구","-"
"8743","경기도 남양주시 다산동","4002-1","4002","0001","플루리움3단지","124.6190","202201","19","78,500","-","8","-","-","2001","도농로 34","-","중개거래","경기 남양주시","-"
"8744","울산광역시 남구 신정동","851-20","0851","0020","신정현대홈타운4","59.9700","202201","19","34,100","-","12","-","-","2001","수암로129번길 25","-","중개거래","울산 남구","-"
"8745","충청북도 청주시 청원구 오창읍 창리","160","0160","0000","대원칸타빌아파트","84.9653","202201","19","37,500","-","2","-","-","2017","2산단4로 55","-","중개거래","충북 청주청원구","-"
"8746","충청남도 천안시 서북구 성거읍 저리","1-3","0001","0003","청호포도마을","75.2400","202201","19","11,000","-","5","-","-","1997","망향로 785","-","직거래","-","-"
"8747","경기도 남양주시 별내동","1047","1047","0000","신안인스빌","84.9920","202201","19","78,000","-","10","-","-","2012","순화궁로 18","-","중개거래","경기 남양주시","-"
"8748","울산광역시 남구 달동","118-3","0118","0003","달동주공1단지","41.8500","202201","19","18,200","-","13","-","-","1993","번영로107번길 22","20220405","중개거래","울산 남구","-"
"8749","울산광역시 남구 달동","1364-1","1364","0001","울산센트럴자이","84.4360","202201","19","65,000","-","8","-","-","2015","삼산로 231","-","중개거래","울산 남구","-"
"8750","충청북도 청주시 서원구 개신동","447-3","0447","0003","재원","32.8050","202201","19","4,700","-","7","-","-","1998","1순환로803번길 15","-","중개거래","충북 청주서원구","-"
"8751","경기도 과천시 원문동","4","0004","0000","래미안슈르","84.9460","202201","19","162,000","-","16","-","-","2008","별양로 12","-","중개거래","경기 과천시","-"
"8752","울산광역시 남구 야음동","789-9","0789","0009","동부2","59.6400","202201","19","31,500","-","6","-","-","1996","야음로 21","-","중개거래","울산 남구","-"
"8753","울산광역시 남구 야음동","878","0878","0000","롯데캐슬골드1단지","74.9300","202201","19","47,000","-","9","-","-","2008","신선로 45","-","중개거래","울산 남구","-"
"8754","경기도 평택시 서정동","433-26","0433","0026","서정메트로하임","26.3700","202201","19","8,500","-","10","-","-","2016","탄현로 84","-","중개거래","경기 평택시","-"
"8755","충청북도 청주시 서원구 개신동","613","0613","0000","휴먼시아","59.9000","202201","19","20,500","-","5","-","-","2001","경신로 67","-","중개거래","충북 청주서원구","-"
"8756","대구광역시 북구 서변동","1775","1775","0000","화성리버파크1","84.9318","202201","19","26,000","-","4","-","-","2003","서변로 72","-","중개거래","대구 북구","-"
